timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1528165831563,12,getStationByID,200,,Stations 1-13,text,true,,270,162,6,6,12,0,0
1528165831532,45,getStationByName,200,,Stations 1-12,text,true,,226297,179,6,6,41,0,0
1528165831568,16,getStationByName,200,,Stations 1-16,text,true,,226509,179,6,6,13,0,0
1528165831584,2,updateStation,200,,Stations 1-16,text,true,,270,303,6,6,2,0,0
1528165831575,13,getStationByName,200,,Stations 1-13,text,true,,226509,179,6,6,10,0,0
1528165831577,13,updateStation,200,,Stations 1-12,text,true,,270,303,6,6,13,0,0
1528165831570,29,getStationByName,200,,Stations 1-15,text,true,,226509,179,6,6,26,0,0
1528165831586,15,getHdStations,200,,Stations 1-16,text,true,,226614,133,6,6,12,0,0
1528165831602,2,createStation,200,,Stations 1-16,text,true,,214,276,6,6,1,0,0
1528165831589,15,updateStation,200,,Stations 1-13,text,true,,270,303,6,6,15,0,0
1528165831604,1,getStationByID,200,,Stations 1-16,text,true,,270,162,6,6,1,0,0
1528165831532,75,getHdStations,200,,Stations 1-14,text,true,,226296,133,6,6,72,0,0
1528165831608,4,createStation,200,,Stations 1-14,text,true,,214,276,6,6,4,0,0
1528165831612,1,getStationByID,200,,Stations 1-14,text,true,,270,162,6,6,1,0,0
1528165831573,44,getHdStations,200,,Stations 1-17,text,true,,226614,133,6,6,40,0,0
1528165831590,27,getHdStations,200,,Stations 1-12,text,true,,226614,133,6,6,23,0,0
1528165831605,14,getStationByName,200,,Stations 1-16,text,true,,226615,179,6,6,10,0,0
1528165831619,2,updateStation,200,,Stations 1-16,text,true,,270,303,6,6,2,0,0
1528165831599,30,updateStation,200,,Stations 1-15,text,true,,270,303,6,6,30,0,0
1528165831613,19,getStationByName,200,,Stations 1-14,text,true,,226721,179,6,6,15,0,0
1528165831632,2,updateStation,200,,Stations 1-14,text,true,,270,303,6,6,1,0,0
1528165831605,32,getHdStations,200,,Stations 1-13,text,true,,226826,133,6,6,29,0,0
1528165831618,24,createStation,200,,Stations 1-12,text,true,,214,276,6,6,23,0,0
1528165831642,1,getStationByID,200,,Stations 1-12,text,true,,270,162,6,6,1,0,0
1528165831621,32,getHdStations,200,,Stations 1-16,text,true,,226826,133,6,6,28,0,0
1528165831643,16,getStationByName,200,,Stations 1-12,text,true,,226827,179,6,6,12,0,0
1528165831653,7,createStation,200,,Stations 1-16,text,true,,214,276,6,6,7,0,0
1528165831617,45,createStation,200,,Stations 1-17,text,true,,214,276,7,7,45,0,0
1528165831662,1,getStationByID,200,,Stations 1-17,text,true,,270,162,7,7,1,0,0
1528165831634,33,getHdStations,200,,Stations 1-14,text,true,,226826,133,7,7,29,0,0
1528165831668,1,createStation,200,,Stations 1-14,text,true,,214,276,7,7,1,0,0
1528165831670,1,getStationByID,200,,Stations 1-14,text,true,,270,162,7,7,0,0,0
1528165831629,41,getHdStations,200,,Stations 1-15,text,true,,226826,133,7,7,39,0,0
1528165831660,11,getStationByID,200,,Stations 1-16,text,true,,270,162,7,7,11,0,0
1528165831671,12,getStationByName,200,,Stations 1-14,text,true,,227145,179,7,7,9,0,0
1528165831663,24,getStationByName,200,,Stations 1-17,text,true,,227039,179,7,7,20,0,0
1528165831671,17,createStation,200,,Stations 1-15,text,true,,214,276,7,7,17,0,0
1528165831684,6,updateStation,200,,Stations 1-14,text,true,,270,303,7,7,6,0,0
1528165831637,57,createStation,200,,Stations 1-13,text,true,,214,276,7,7,57,0,0
1528165831689,5,getStationByID,200,,Stations 1-15,text,true,,270,162,7,7,5,0,0
1528165831694,1,getStationByID,200,,Stations 1-13,text,true,,270,162,7,7,1,0,0
1528165831687,8,updateStation,200,,Stations 1-17,text,true,,270,303,7,7,8,0,0
1528165831661,40,getHdStations,200,,Stations 1-18,text,true,,227250,133,7,7,37,0,0
1528165831701,2,createStation,200,,Stations 1-18,text,true,,214,276,7,7,2,0,0
1528165831659,46,updateStation,200,,Stations 1-12,text,true,,270,303,7,7,46,0,0
1528165831690,16,getHdStations,200,,Stations 1-14,text,true,,227356,133,6,6,10,0,0
1528165831704,2,getStationByID,200,,Stations 1-18,text,true,,270,162,6,6,2,0,0
1528165831706,3,createStation,200,,Stations 1-14,text,true,,214,276,6,6,3,0,0
1528165831709,1,getStationByID,200,,Stations 1-14,text,true,,270,162,6,6,1,0,0
1528165831695,24,getStationByName,200,,Stations 1-13,text,true,,227463,179,6,6,20,0,0
1528165831694,31,getStationByName,200,,Stations 1-15,text,true,,227357,179,6,6,28,0,0
1528165831671,54,getStationByName,200,,Stations 1-16,text,true,,227357,179,6,6,51,0,0
